Project,Event,Year,PCG,Collection,Station_Type,Date,Start_Time_GMT,Samp_Dur,Start_Latitude,Start_Longitude,Start_Depth,LastOfTemp,No Readable Frames,Turbidity,Biotic_Density,Biotic_Type,Biotic_Height,Substrate,Size,Relief,Current_Direction,Current_Magnitude,MeanCount,SumCount,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
P05,2014-254,2014,P05140287324,140287,Random,7/22/2014,13:50,93,32.01686096,-79.93795776,30,27.1970005,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-271,2014,P05140403324,140403,Random,8/14/2014,16:13,91,32.79347992,-78.79129791,34,25.39900017,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1093,2011,T60113572324,113572,Random,9/17/2011,12:11,88,29.16941643,-80.58101654,28,24.7468996,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1002,2012,T60123015324,123015,Random,4/25/2012,11:44,82,29.17490768,-80.60964966,26,22.52758121,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1023,2012,T60123148324,123148,Random,4/30/2012,18:36,83,31.4846096,-79.74449921,69,14.88961983,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1040,2013,T60133230324,133230,Random,5/29/2013,19:57,120,29.51726341,-80.9803009,22,24.25026667,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1183,2013,T60134429324,134429,Random,9/24/2013,20:26,96,30.19960785,-80.90090179,28,28.04915,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1172,2014,T60144108324,144108,Random,8/20/2014,11:24,101,29.48346329,-81.06001282,20,24.78938571,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1080,2012,T60128017324,128017,Random2013,7/27/2012,15:39,92,34.54688263,-76.20413208,40,24.17856661,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1082,2012,T60128032324,128032,Random2013,7/28/2012,12:13,90,34.56564331,-76.33560944,28,24.07710012,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1084,2012,T60128043324,128043,Random2013,7/28/2012,16:58,77,34.54627609,-76.34153748,24,22.85379982,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1058,2013,T60133345324,133345,Random2014,6/16/2013,16:52,75,29.90606117,-80.57519531,39,19.32013607,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1096,2013,T60133612324,133612,Random2014,7/21/2013,14:22,82,31.93991089,-80.29280853,26,27.17436667,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1096,2013,T60133616324,133616,Random2014,7/21/2013,14:45,99,31.92012405,-80.28577423,26,27.17436667,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1111,2013,T60133718324,133718,Random2014,7/28/2013,14:36,107,29.20183754,-80.38297272,33,16.63723206,41,1,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-43,2013,P05130289324,130289,Random,7/16/2013,10:54,89,33.81613922,-77.63905334,22,21.41480064,41,2,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-59,2013,P05130388324,130388,Random,8/7/2013,19:27,92,35.00915909,-75.46067047,47,25.8071003,41,2,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-72,2013,P05130481324,130481,Recon,8/11/2013,13:52,104,34.52648163,-76.39141846,18,23.12409973,41,2,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1037,2013,T60133214324,133214,Random,5/28/2013,20:47,104,27.73936272,-80.12716675,29,21.8821,41,2,0,N/A,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1043,2012,T60123276324,123276,Random,5/29/2012,16:41,97,28.52535439,-80.11763,51,23.36170006,41,1,27.5,Other,High,7.5,Coarse,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1097,2012,T60128127324,128127,Random2013,8/3/2012,19:21,85,34.90564346,-75.51733398,56,22.24433327,41,0,15,Other,High,35,Coarse,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1036,2014,T60143231324,143231,Random,5/30/2014,14:45,102,29.93265724,-80.2855835,56,20.409496,41,0,7.5,Other,High,4,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1038,2011,T60113262324,113262,Random,7/19/2011,19:57,92,29.75211334,-80.45355225,34,21.62966665,41,1,7.5,Other,Low,6.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1049,2011,T60113323324,113323,Random,7/24/2011,18:43,91,29.97408485,-80.2842865,57,16.094348,41,0,15,Other,High,8,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1168,2012,T60123708324,123708,Random2013,9/24/2012,17:26,84,29.11935234,-80.42605591,30,27.28195,41,1,12.5,Other,Low,8,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1124,2012,T60128314324,128314,Random2013,8/19/2012,12:18,115,34.49079132,-75.86499023,90,18.55750084,41,0,27.5,Other,High,10,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-36,2013,P05130239324,130239,Random,6/24/2013,10:48,96,32.6836586,-78.55383301,47,,41,0,25,Other,High,15,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1182,2013,T60134426324,134426,Random,9/24/2013,15:49,98,30.48810959,-81.2114563,21,28.1388,41,1,30,Other,High,15,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1033,2014,T60143208324,143208,Random,5/29/2014,15:49,90,31.25937462,-80.42469788,37,24.00948889,41,0,12.5,Other,Low,17.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1001,2011,T60113013324,113013,Random,5/19/2011,18:28,138,27.43489075,-80.06632996,26,22.42925532,41,1,0,N/A,N/A,17.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1063,2014,T60143387324,143387,Random,6/13/2014,11:22,85,27.26198769,-80.01719666,45,16.08016,41,0,12.5,Other,High,20,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1037,2014,T60143238324,143238,Random,5/30/2014,18:02,104,29.84874344,-80.28498077,53,20.87224118,41,0,42.5,Other,High,22.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1068,2012,T60123437324,123437,Random,7/15/2012,11:53,88,29.9425869,-80.28501892,57,15.16069984,41,0,17.5,Other,High,22.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1035,2011,T60113241324,113241,Random2012,6/30/2011,14:11,90,29.73537636,-80.45924377,35,17.68280029,41,0,22.5,Other,Low,22.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1068,2014,T60143419324,143419,Random,6/14/2014,19:24,133,28.0877018,-80.21279144,28,21.54558333,41,1,17.5,Other,Low,22.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-25,2013,P05130172324,130172,Random,5/29/2013,18:43,100,33.85166168,-77.28633118,33,21.65159988,41,1,20,Other,High,30,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1070,2011,T60113443324,113443,Random,8/19/2011,12:21,93,30.6404686,-80.21228027,42,21.81439972,41,0,50,Algae,Low,32.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1048,2011,T60113315324,113315,Random,7/23/2011,14:59,93,29.92116928,-80.28617859,56,16.1373298,41,0,40,Other,High,35,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-104,2013,P05130689324,130689,Random,10/4/2013,13:36,104,33.2864418,-77.82646942,29,26.91760063,41,0,30,Other,High,37.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1081,2013,T60133511324,133511,Random2014,6/24/2013,17:50,122,29.1715107,-80.58971405,24,19.40457935,41,2,50,Other,Low,38.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-1,2013,P05130002324,130002,Random,4/24/2013,11:39,94,32.34955978,-79.63324738,27,19.85339928,41,1,40,Other,High,30,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1097,2012,T60128125324,128125,Random2013,8/3/2012,19:03,71,34.91491699,-75.5100174,55,22.24433327,41,0,7.5,Other,High,10,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1049,2011,T60113325324,113325,Random,7/24/2011,19:00,95,29.98538399,-80.28098297,57,16.094348,41,0,17.5,Other,High,15,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1029,2014,T60143179324,143179,Random,5/28/2014,11:46,90,31.95271111,-80.29653931,27,23.0516,41,1,15,Other,High,17.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1100,2011,T60113616324,113616,Random2012,9/20/2011,12:39,87,29.89485359,-80.28527832,53,25.83019924,41,1,45,Other,High,17.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1161,2014,T60144039324,144039,Random,8/17/2014,14:18,85,27.79435158,-80.01089478,56,19.31575,41,0,10,Other,Low,17.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1073,2014,T60143446324,143446,Random,6/16/2014,20:56,85,31.40384674,-80.58815002,26,25.7202,41,0,37.5,Other,High,27.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1008,2011,T60113061324,113061,Random2012,5/22/2011,15:18,144,29.0692997,-80.52928162,22,20.94155946,41,1,12.5,Other,Low,27.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1073,2012,T60123471324,123471,Random,7/16/2012,13:59,86,30.06057739,-80.27797699,54,13.99246661,41,0,25,Other,High,30,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1081,2012,T60128022324,128022,Random2013,7/27/2012,18:18,76,34.53707886,-76.2143631,40,23.34700012,41,1,30,Other,High,32.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1036,2014,T60143228324,143228,Random,5/30/2014,14:24,90,29.93768883,-80.29734039,52,20.409496,41,0,40,Other,High,32.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-92,2013,P05130611324,130611,Random,8/28/2013,17:44,95,32.60800171,-78.58167267,47,24.50029945,41,0,57.5,Other,High,32.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-89,2013,P05130592324,130592,Random,8/27/2013,21:37,103,32.44765854,-78.94632721,47,23.81240082,41,1,50,Other,High,42.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1045,2014,T60143288324,143288,Random,6/2/2014,12:58,84,28.98736572,-80.43173218,24,25.02128,41,1,37.5,Other,High,45,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1003,2013,T60133012324,133012,Random,5/1/2013,15:25,82,29.72775459,-80.44615936,35,22.326075,41,0,45,Other,Low,45,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-260,2014,P05140331324,140331,Random,7/24/2014,18:00,99,32.48117065,-78.89933014,45,21.17399979,41,0,42.5,Other,High,52.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-289,2014,P05140529324,140529,Random,9/16/2014,11:40,95,32.83367157,-78.27117157,46,26.3409996,41,0,57.5,Other,High,52.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1011,2011,T60113078324,113078,NonRandom,5/23/2011,18:28,88,29.16238976,-80.53830719,29,20.29860795,41,1,80,Other,Low,60,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1100,2012,T60128144324,128144,Random2013,8/4/2012,17:29,71,34.99327469,-75.45561218,52,20.92770004,41,0,6.5,Other,High,2.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-14,2013,P05130093324,130093,Random,5/21/2013,14:38,91,32.76937866,-78.41416931,47,20.35379982,41,0,2.5,Unknown,High,2.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1161,2012,T60123661324,123661,Random,9/21/2012,20:15,97,30.40173531,-80.21452332,62,23.62649918,41,0,22.5,Other,High,5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1141,2013,T60133913324,133913,NonRandom,8/19/2013,19:04,89,28.1576786,-80.22498322,26,23.235375,41,1,20,Other,Low,5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1042,2012,T60123270324,123270,Random,5/29/2012,11:54,92,28.15509605,-80.2249527,27,25.53369999,41,1,17.5,Other,Low,5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1124,2012,T60128310324,128310,Random2013,8/19/2012,12:05,87,34.48392105,-75.88047028,76,18.55750084,41,0,12.5,Other,High,10,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1103,2012,T60128168324,128168,Random2013,8/9/2012,17:35,92,34.52029419,-76.3490448,25,26.26259995,41,1,12.5,Other,High,10,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-36,2013,P05130241324,130241,Random,6/24/2013,11:04,98,32.66695023,-78.56036377,47,,41,1,15,Other,High,12.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-17,2013,P05130117324,130117,Random,5/22/2013,11:12,97,32.76198959,-78.49433136,41,20.76009941,41,0,12.5,Algae,High,15,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-94,2013,P05130629324,130629,Random,10/1/2013,15:31,95,34.42781067,-76.90128326,22,23.8572998,41,1,8,Other,High,15,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1124,2012,T60128311324,128311,Random2013,8/19/2012,12:10,89,34.48420334,-75.87347412,84,18.55750084,41,0,20,Other,High,15,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1028,2011,T60113195324,113195,NonRandom,6/27/2011,19:28,93,28.71160698,-80.1404953,54,15.83677266,41,1,5,Algae,Low,20,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1084,2013,T60133528324,133528,Random2014,6/25/2013,16:56,130,28.24284363,-80.24533844,27,19.40550274,41,1,12.5,Algae,Low,25,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1143,2013,T60133928324,133928,NonRandom,8/20/2013,15:08,87,28.9594059,-80.18244171,54,20.34137143,41,1,40,Other,High,50,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1029,2011,T60113200324,113200,NonRandom,6/28/2011,12:12,97,28.97456932,-80.18608093,52,15.47844982,41,1,15,Algae,Low,1,Coarse,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1145,2013,T60133941324,133941,Random,8/21/2013,12:15,86,29.66376305,-80.24715424,85,13.5082,41,0,15,Other,Low,2,Coarse,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1141,2012,T60123535324,123535,Random,8/26/2012,18:15,84,31.26086807,-80.41837311,37,24.49779987,41,1,25,Other,High,5,Coarse,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1046,2011,T60113305324,113305,Random,7/23/2011,21:28,101,29.66469193,-80.26163483,67,14.79608927,41,0,50,Other,High,10,Coarse,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1118,2012,T60128268324,128268,Random2013,8/16/2012,11:33,80,34.93431091,-75.45399475,65,16.61136691,41,0,20,Algae,High,30,Continuous,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1051,2012,T60123327324,123327,Random,7/9/2012,20:45,104,30.88713074,-80.61300659,34,24.43800012,41,1,2,Algae,High,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1168,2012,T60123710324,123710,Random2013,9/24/2012,17:35,90,29.13095474,-80.42643738,31,27.28195,41,1,7,Other,Low,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1038,2012,T60123248324,123248,Random,5/27/2012,17:43,100,27.78489304,-80.01835632,54,21.97249985,41,1,10,Unknown,Low,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1020,2012,T60123127324,123127,Random2013,4/29/2012,20:15,82,29.77783394,-80.42884827,42,20.7670002,41,1,10,Unknown,Low,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1136,2013,T60133880324,133880,Random,8/18/2013,12:19,82,27.8932972,-80.02812958,54,19.67466087,41,1,0,Unknown,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1147,2013,T60134204324,134204,Random,8/29/2013,12:27,88,31.52599907,-79.75182343,58,22.61066667,41,1,0,Unknown,N/A,0,N/A,Low,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1100,2011,T60113615324,113615,Random,9/20/2011,12:25,90,29.88575172,-80.28572083,53,25.83019924,41,0,32.5,Other,High,35,Continuous,High,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1016,2013,T60133081324,133081,Random,5/8/2013,16:04,81,29.92127228,-80.2862854,55,22.51886,41,1,20,Other,High,50,Continuous,High,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1069,2012,T60123447324,123447,Random,7/15/2012,14:47,103,29.88588905,-80.28499603,54,15.64805007,41,0,27.5,Other,High,57.5,Continuous,High,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-58,2013,P05130384324,130384,Random,7/31/2013,20:17,98,32.42065811,-78.97750092,54,19.64620018,41,0,37.5,Other,High,77.5,Continuous,High,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-229,2014,P05140114324,140114,Random,5/14/2014,11:44,106,32.25117111,-79.18032837,50,21.45400047,41,1,45,Other,High,80,Continuous,High,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1034,2011,T60113237324,113237,Random,6/30/2011,11:58,95,29.73051834,-80.46942139,37,17.97153282,41,0,7.5,Other,Low,1.5,Coarse,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1071,2012,T60123461324,123461,Random,7/15/2012,20:45,108,29.93358231,-80.29522705,57,15.3217001,41,0,27.5,Other,High,2,Coarse,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1152,2014,T60143985324,143985,Random,8/15/2014,11:40,80,29.32326889,-80.51103973,29,22.13565,41,1,10,Other,Low,1,Coarse,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1051,2012,T60123325324,123325,Random,7/9/2012,20:35,99,30.89062119,-80.61535645,33,24.43800012,41,1,1,Unknown,Low,1,Coarse,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1050,2013,T60133293324,133293,Random,6/14/2013,17:42,82,30.45535469,-80.20217133,51,12.70084917,41,1,10,Algae,Low,7.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-281,2014,P05140474324,140474,Random,8/23/2014,11:45,94,33.86100006,-77.2886734,31,26.62000084,41,1,12.5,Other,High,13,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1071,2012,T60123458324,123458,Random,7/15/2012,20:32,91,29.94652557,-80.29798889,54,15.3217001,41,0,27.5,Other,High,20,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1181,2014,T60144157324,144157,NonRandom,9/11/2014,14:57,100,30.50012016,-80.25965881,46,27.1801,41,0,57.5,Algae,High,22.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-230,2014,P05140120324,140120,Random,5/14/2014,14:20,104,32.27555084,-79.16171265,50,21.58399963,41,0,21,Other,High,25.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1048,2011,T60113316324,113316,Random,7/23/2011,15:12,96,29.92703819,-80.28491211,54,16.1373298,41,0,37.5,Other,High,26.5,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1074,2012,T60123478324,123478,Random,7/16/2012,16:50,96,30.0259819,-80.27960968,54,14.41864999,41,0,42.5,Other,High,31,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1070,2012,T60123453324,123453,Random,7/15/2012,17:38,100,29.85801125,-80.28485107,55,13.61984077,41,0,37.5,Other,High,35,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1042,2012,T60123269324,123269,Random,5/29/2012,11:49,88,28.1508255,-80.22350311,25,25.53369999,41,0,30,Unknown,Low,35,Continuous,Moderate,Towards,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
